Disk transfers per second his02,sda,sda1,sda2,sda3,sdf,sdg,sde,sdh,sdj,sdi,sdk,sdm,sdn,sdl,sdp,sdd,sdo,sdb,sdc,sdr,sdq,sdu,sdx,sds,sdv,sdt,sdw,sdy,dm-0,dm-1,sdz,sdaa,sdab,sdac,sdad,sdae,sdaf,sdag,sdah,sdai,sdaj,sdak,sdal,sdam,sdan,sdao,sdap,sdaq,sdar,sdas,sdat,sdau,sdav,sdaw,dm-2,dm-3,dm-4,dm-5,dm-6,dm-7,sdax,sday,sdaz,sdba,dm-8,sdbb,sdbc,sdbd,sdbe,sdbf,sdbg,sdbh,sdbi,dm-9,sdbj,sdbk,sdbl,sdbm,sdbn,sdbo,sdbp,sdbq,dm-10,sdbr,sdbs,sdbt,sdbu
2025-01-20 08:18:03,7.6,0.0,0.0,7.6,0.4,60.4,0.4,54.6,0.4,59.7,0.4,60.4,54.6,0.4,0.4,54.6,59.7,0.4,60.4,60.4,0.4,0.4,0.4,54.6,0.4,59.7,59.7,0.4,13.8,0.0,59.7,0.4,0.4,0.4,60.4,54.6,59.7,0.4,0.4,60.4,54.6,0.4,0.4,60.4,54.6,0.4,60.4,54.6,59.7,0.4,0.4,59.7,0.4,0.4,3.0,482.9,436.9,3.1,3.0,477.8,61.2,61.3,61.2,61.2,490.0,61.2,61.3,61.3,61.2,58.1,58.1,58.1,58.1,464.7,58.1,58.1,58.1,58.1,64.1,64.1,64.1,64.1,512.8,64.1,64.1,64.1,64.1
2025-01-20 08:18:33,15.3,0.0,0.0,15.3,0.4,60.4,0.4,57.6,0.4,62.4,0.4,60.4,57.6,0.4,0.4,57.6,62.4,0.4,60.4,60.4,0.4,0.4,0.4,57.6,0.4,62.4,62.4,0.4,22.2,0.0,62.4,0.4,0.4,0.4,60.4,57.6,62.4,0.4,0.4,60.4,57.6,0.4,0.4,60.4,57.6,0.4,60.4,57.6,62.4,0.4,0.4,62.4,0.4,0.4,3.0,483.0,460.8,3.1,3.0,499.3,59.0,59.0,59.0,59.0,472.1,59.0,59.0,59.0,59.0,62.3,62.4,62.3,62.3,498.7,62.3,62.4,62.3,62.3,68.0,68.0,68.0,68.0,544.2,68.0,68.0,68.0,68.0
2025-01-20 08:19:03,7.1,0.0,0.0,7.1,0.4,60.7,0.4,56.7,0.4,63.2,0.4,60.7,56.7,0.4,0.4,56.7,63.2,0.4,60.7,60.7,0.4,0.4,0.4,56.8,0.4,63.2,63.2,0.4,12.6,0.0,63.2,0.4,0.4,0.4,60.7,56.7,63.2,0.4,0.4,60.7,56.7,0.4,0.4,60.7,56.7,0.4,60.7,56.8,63.2,0.4,0.4,63.2,0.4,0.4,3.0,485.8,454.0,3.0,3.0,505.5,59.0,59.0,58.9,58.9,471.6,58.9,59.0,59.0,58.9,59.1,59.1,59.1,59.1,473.0,59.1,59.1,59.1,59.1,65.7,65.7,65.7,65.7,525.5,65.7,65.7,65.7,65.7
2025-01-20 08:19:33,15.0,0.0,0.0,15.0,0.4,59.6,0.4,57.6,0.4,59.1,0.4,59.6,57.6,0.4,0.4,57.6,59.1,0.4,59.6,59.6,0.4,0.4,0.4,57.6,0.4,59.2,59.2,0.4,21.2,0.0,59.2,0.4,0.4,0.4,59.6,57.6,59.1,0.4,0.4,59.6,57.6,0.4,0.4,59.6,57.6,0.4,59.6,57.6,59.2,0.4,0.4,59.2,0.4,0.4,3.0,476.8,460.7,3.1,3.0,473.4,60.4,60.3,60.4,60.4,482.9,60.4,60.4,60.3,60.4,57.3,57.3,57.4,57.3,458.8,57.3,57.4,57.3,57.3,64.6,64.6,64.6,64.6,516.9,64.6,64.6,64.6,64.6
2025-01-20 08:20:03,8.2,0.0,0.0,8.2,0.5,58.0,0.5,57.7,0.5,59.8,0.5,58.0,57.7,0.5,0.5,57.7,59.8,0.5,58.1,58.1,0.5,0.5,0.5,57.7,0.5,59.8,59.8,0.5,15.2,0.0,59.8,0.5,0.5,0.5,58.1,57.7,59.8,0.5,0.5,58.0,57.7,0.5,0.5,58.0,57.7,0.5,58.1,57.7,59.8,0.5,0.5,59.8,0.5,0.5,4.1,464.4,461.6,4.2,4.1,478.4,61.0,61.1,61.1,61.0,488.4,61.0,61.0,61.1,61.1,57.4,57.3,57.3,57.4,458.8,57.3,57.3,57.4,57.4,64.8,64.8,64.8,64.8,518.5,64.8,64.8,64.8,64.8
2025-01-20 08:20:33,16.2,0.0,0.0,16.2,0.4,71.7,0.4,68.6,0.4,74.7,0.4,71.7,68.6,0.4,0.4,68.6,74.6,0.4,71.7,71.7,0.4,0.4,0.4,68.6,0.4,74.7,74.7,0.4,24.0,0.0,74.6,0.4,0.4,0.4,71.6,68.6,74.6,0.4,0.4,71.7,68.6,0.4,0.4,71.7,68.6,0.4,71.7,68.6,74.7,0.4,0.4,74.7,0.4,0.4,3.0,573.3,548.6,3.0,3.1,597.3,69.7,69.7,69.7,69.7,557.7,69.7,69.7,69.7,69.7,69.3,69.3,69.3,69.3,554.6,69.3,69.3,69.3,69.3,77.9,77.8,77.8,77.9,622.7,77.8,77.8,77.9,77.9
2025-01-20 08:21:03,6.9,0.0,0.0,6.9,0.4,59.5,0.4,53.7,0.4,57.7,0.4,59.5,53.7,0.4,0.4,53.7,57.7,0.4,59.5,59.5,0.4,0.4,0.4,53.7,0.4,57.7,57.7,0.4,13.0,0.0,57.7,0.4,0.4,0.4,59.5,53.7,57.7,0.4,0.4,59.5,53.7,0.4,0.4,59.5,53.7,0.4,59.5,53.8,57.7,0.4,0.4,57.7,0.4,0.4,3.0,476.1,430.0,3.0,3.1,461.5,55.7,55.7,55.7,55.7,445.3,55.7,55.6,55.7,55.7,59.1,59.1,59.1,59.1,472.7,59.1,59.1,59.1,59.1,61.6,61.6,61.6,61.6,492.9,61.6,61.6,61.6,61.6
2025-01-20 08:21:33,10.0,0.0,0.0,10.0,0.4,58.0,0.4,56.2,0.4,58.9,0.4,58.0,56.2,0.4,0.4,56.2,58.9,0.4,58.0,58.1,0.4,0.4,0.4,56.2,0.4,58.9,58.9,0.4,15.8,0.0,58.9,0.4,0.4,0.4,58.0,56.2,58.9,0.4,0.4,58.0,56.2,0.4,0.4,58.1,56.2,0.4,58.0,56.2,58.9,0.4,0.4,58.9,0.4,0.4,3.0,464.4,449.4,3.0,3.1,471.2,61.9,62.0,62.0,61.9,495.6,61.9,62.0,62.0,62.0,57.2,57.2,57.2,57.2,457.7,57.2,57.2,57.2,57.2,68.0,68.0,68.0,68.0,543.8,68.0,68.0,68.0,68.0
2025-01-20 08:22:03,15.1,0.0,0.0,15.1,0.4,61.7,0.4,57.0,0.4,60.4,0.4,61.7,57.0,0.4,0.4,57.0,60.4,0.4,61.7,61.7,0.4,0.4,0.4,57.0,0.4,60.4,60.4,0.4,24.8,0.0,60.4,0.4,0.4,0.4,61.7,57.0,60.4,0.4,0.4,61.7,57.0,0.4,0.4,61.7,57.0,0.4,61.7,57.0,60.4,0.4,0.4,60.4,0.4,0.4,3.0,493.6,456.0,3.1,3.0,483.1,60.1,60.1,60.1,60.1,481.0,60.1,60.1,60.1,60.1,57.6,57.6,57.6,57.6,460.8,57.6,57.6,57.6,57.6,67.3,67.2,67.2,67.3,538.0,67.3,67.2,67.3,67.3
2025-01-20 08:22:33,14.6,0.0,0.0,14.6,0.4,60.2,0.4,59.9,0.4,65.1,0.4,60.2,59.9,0.4,0.4,59.9,65.1,0.4,60.2,60.2,0.4,0.4,0.4,59.8,0.4,65.1,65.1,0.4,21.2,0.0,65.1,0.4,0.4,0.4,60.2,59.9,65.0,0.4,0.4,60.2,59.9,0.4,0.4,60.2,59.8,0.4,60.3,59.8,65.1,0.4,0.4,65.1,0.4,0.4,3.0,481.9,478.8,3.1,3.0,520.5,58.3,58.3,58.3,58.3,466.1,58.3,58.3,58.2,58.3,57.9,57.9,57.9,57.9,463.1,57.9,57.9,57.9,57.9,66.2,66.3,66.3,66.3,530.1,66.2,66.3,66.3,66.3
2025-01-20 08:23:03,6.3,0.0,0.0,6.3,0.4,61.3,0.4,57.2,0.4,60.7,0.4,61.3,57.2,0.4,0.4,57.2,60.7,0.4,61.3,61.3,0.4,0.4,0.4,57.3,0.4,60.8,60.7,0.4,11.6,0.0,60.7,0.4,0.4,0.4,61.4,57.2,60.8,0.4,0.4,61.3,57.2,0.4,0.4,61.3,57.3,0.4,61.3,57.3,60.8,0.4,0.4,60.7,0.4,0.4,3.0,490.8,458.0,3.1,3.0,486.0,61.5,61.4,61.5,61.5,491.7,61.5,61.4,61.5,61.5,58.6,58.6,58.6,58.6,469.1,58.7,58.6,58.6,58.6,66.2,66.2,66.2,66.2,529.5,66.2,66.2,66.2,66.2
2025-01-20 08:23:33,11.9,0.0,0.0,11.9,0.4,58.4,0.4,55.8,0.4,59.4,0.4,58.4,55.8,0.4,0.4,55.8,59.4,0.4,58.4,58.4,0.4,0.4,0.4,55.8,0.4,59.4,59.4,0.4,17.9,0.0,59.4,0.4,0.4,0.4,58.3,55.8,59.4,0.4,0.4,58.4,55.8,0.4,0.4,58.4,55.8,0.4,58.3,55.8,59.4,0.4,0.4,59.4,0.4,0.4,3.0,466.8,446.6,3.1,3.0,475.4,58.7,58.8,58.7,58.7,470.0,58.7,58.8,58.8,58.7,59.8,59.8,59.8,59.8,478.5,59.8,59.8,59.8,59.8,68.0,68.0,68.0,68.0,544.0,68.0,68.0,68.0,68.0
2025-01-20 08:24:03,8.0,0.0,0.0,8.0,0.4,59.6,0.4,54.8,0.4,62.8,0.4,59.6,54.8,0.4,0.4,54.8,62.8,0.4,59.7,59.6,0.4,0.4,0.4,54.8,0.4,62.8,62.8,0.4,13.0,0.0,62.8,0.4,0.4,0.4,59.7,54.8,62.8,0.4,0.4,59.6,54.8,0.4,0.4,59.6,54.8,0.4,59.7,54.8,62.8,0.4,0.4,62.8,0.4,0.4,3.0,477.3,438.6,3.1,3.0,502.5,58.9,58.9,59.0,58.9,471.6,58.9,58.9,58.9,59.0,57.7,57.7,57.7,57.7,461.7,57.7,57.7,57.7,57.7,65.7,65.7,65.7,65.7,525.5,65.7,65.7,65.7,65.7
2025-01-20 08:24:33,14.1,0.0,0.0,14.1,0.4,58.1,0.4,57.2,0.4,59.4,0.4,58.1,57.2,0.4,0.4,57.2,59.4,0.4,58.1,58.1,0.4,0.4,0.4,57.2,0.4,59.4,59.5,0.4,22.5,0.0,59.4,0.4,0.4,0.4,58.1,57.2,59.4,0.4,0.4,58.1,57.2,0.4,0.4,58.1,57.2,0.4,58.1,57.2,59.4,0.4,0.4,59.4,0.4,0.4,3.0,464.7,457.8,3.1,3.0,475.5,59.9,59.9,59.9,59.9,479.3,59.9,59.9,59.9,59.9,56.4,56.4,56.4,56.3,450.9,56.4,56.4,56.4,56.4,64.0,64.0,64.0,64.0,511.9,64.0,64.0,64.0,64.0
2025-01-20 08:25:03,2.8,0.0,0.0,2.8,0.5,64.7,0.5,65.0,0.5,64.9,0.5,64.7,65.0,0.5,0.5,65.0,64.9,0.5,64.7,64.7,0.5,0.5,0.5,65.0,0.5,64.9,64.9,0.5,9.0,0.0,64.9,0.5,0.5,0.5,64.7,65.0,64.9,0.5,0.5,64.7,64.9,0.5,0.5,64.7,65.0,0.5,64.7,65.0,64.9,0.5,0.5,65.0,0.5,0.5,4.1,517.8,519.7,4.3,4.1,519.6,66.0,66.0,66.0,66.0,528.0,66.0,66.0,66.0,66.0,62.5,62.5,62.5,62.6,500.3,62.5,62.5,62.5,62.6,70.0,70.0,70.0,70.0,560.2,70.0,70.0,70.0,70.0
2025-01-20 08:25:33,13.7,0.0,0.0,13.7,0.4,67.2,0.4,62.8,0.4,68.1,0.4,67.2,62.8,0.4,0.4,62.8,68.1,0.4,67.2,67.2,0.4,0.4,0.4,62.8,0.4,68.1,68.1,0.4,20.3,0.0,68.1,0.4,0.4,0.4,67.2,62.8,68.1,0.4,0.4,67.2,62.8,0.4,0.4,67.2,62.8,0.4,67.2,62.8,68.1,0.4,0.4,68.1,0.4,0.4,3.0,537.3,502.5,3.1,3.0,544.5,65.7,65.8,65.8,65.8,526.1,65.8,65.8,65.8,65.8,66.2,66.2,66.2,66.2,529.5,66.2,66.2,66.2,66.2,71.8,71.8,71.8,71.8,574.6,71.8,71.8,71.8,71.8
2025-01-20 08:26:03,7.4,0.0,0.0,7.4,0.4,58.8,0.4,55.7,0.4,61.7,0.4,58.8,55.7,0.4,0.4,55.7,61.7,0.4,58.8,58.8,0.4,0.4,0.4,55.7,0.4,61.7,61.7,0.4,15.0,0.0,61.7,0.4,0.4,0.4,58.8,55.7,61.7,0.4,0.4,58.8,55.7,0.4,0.4,58.8,55.7,0.4,58.8,55.7,61.7,0.4,0.4,61.7,0.4,0.4,3.0,470.2,445.9,3.1,3.0,493.6,59.0,59.0,59.0,59.0,472.0,59.0,59.0,59.0,59.0,61.6,61.6,61.6,61.6,492.9,61.6,61.6,61.6,61.6,64.3,64.2,64.2,64.2,513.9,64.2,64.2,64.2,64.3
2025-01-20 08:26:33,14.8,0.0,0.0,14.8,0.4,52.2,0.4,49.4,0.4,53.9,0.4,52.2,49.4,0.4,0.4,49.4,53.9,0.4,52.2,52.2,0.4,0.4,0.4,49.4,0.4,53.9,53.9,0.4,22.7,0.0,53.9,0.4,0.4,0.4,52.3,49.4,53.9,0.4,0.4,52.3,49.4,0.4,0.4,52.2,49.4,0.4,52.2,49.4,53.9,0.4,0.4,53.9,0.4,0.4,3.0,418.0,395.2,3.1,3.0,431.1,54.5,54.6,54.6,54.6,436.4,54.6,54.5,54.6,54.6,51.2,51.2,51.2,51.2,409.4,51.2,51.2,51.2,51.2,63.5,63.5,63.5,63.5,507.8,63.5,63.5,63.5,63.5
2025-01-20 08:27:03,15.4,0.0,0.0,15.4,0.4,59.2,0.4,56.6,0.4,58.6,0.4,59.2,56.6,0.4,0.4,56.6,58.6,0.4,59.2,59.2,0.4,0.4,0.4,56.6,0.4,58.6,58.6,0.4,25.3,0.0,58.6,0.4,0.4,0.4,59.2,56.6,58.6,0.4,0.4,59.2,56.6,0.4,0.4,59.2,56.6,0.4,59.2,56.6,58.6,0.4,0.4,58.6,0.4,0.4,3.0,473.4,452.8,3.1,3.0,469.0,55.6,55.6,55.5,55.5,444.4,55.5,55.6,55.5,55.5,57.1,57.1,57.1,57.1,456.6,57.1,57.1,57.1,57.1,64.8,64.8,64.8,64.8,518.2,64.8,64.8,64.8,64.8
2025-01-20 08:27:33,14.6,0.0,0.0,14.6,0.4,59.4,0.4,56.0,0.4,60.3,0.4,59.4,56.0,0.4,0.4,56.0,60.2,0.4,59.3,59.4,0.4,0.4,0.4,56.0,0.4,60.2,60.3,0.4,20.4,0.0,60.3,0.4,0.4,0.4,59.3,56.0,60.2,0.4,0.4,59.3,56.0,0.4,0.4,59.4,56.0,0.4,59.4,56.0,60.2,0.4,0.4,60.3,0.4,0.4,3.0,474.7,448.1,3.1,3.0,482.0,59.1,59.1,59.1,59.1,472.6,59.1,59.1,59.1,59.1,57.6,57.5,57.5,57.5,460.4,57.6,57.5,57.5,57.6,67.3,67.3,67.3,67.3,538.2,67.3,67.3,67.3,67.3
2025-01-20 08:28:03,6.5,0.0,0.0,6.5,0.4,59.9,0.4,54.7,0.4,61.7,0.4,59.9,54.7,0.4,0.4,54.7,61.7,0.4,59.9,59.9,0.4,0.4,0.4,54.7,0.4,61.7,61.7,0.4,13.0,0.0,61.7,0.4,0.4,0.4,59.9,54.7,61.7,0.4,0.4,59.9,54.7,0.4,0.4,59.9,54.7,0.4,59.9,54.7,61.7,0.4,0.4,61.7,0.4,0.4,3.0,479.2,437.9,3.1,3.0,493.6,60.8,60.8,60.8,60.8,486.7,60.8,60.8,60.8,60.8,61.4,61.4,61.4,61.4,491.4,61.4,61.4,61.4,61.4,70.9,70.9,71.0,70.9,567.5,70.9,71.0,71.0,70.9
2025-01-20 08:28:33,9.8,0.0,0.0,9.8,0.4,73.1,0.4,70.4,0.4,75.5,0.4,73.1,70.4,0.4,0.4,70.4,75.5,0.4,73.1,73.1,0.4,0.4,0.4,70.4,0.4,75.5,75.5,0.4,16.0,0.0,75.5,0.4,0.4,0.4,73.1,70.4,75.5,0.4,0.4,73.1,70.4,0.4,0.4,73.1,70.4,0.4,73.1,70.4,75.5,0.4,0.4,75.5,0.4,0.4,3.0,584.8,563.3,3.1,3.0,604.1,71.7,71.7,71.8,71.8,573.9,71.7,71.7,71.7,71.8,77.4,77.3,77.3,77.3,618.7,77.4,77.3,77.3,77.4,86.8,86.7,86.7,86.8,693.9,86.8,86.8,86.7,86.8
2025-01-20 08:29:03,7.8,0.0,0.0,7.8,0.4,59.0,0.4,55.5,0.4,61.5,0.4,59.0,55.5,0.4,0.4,55.5,61.5,0.4,59.1,59.0,0.4,0.4,0.4,55.5,0.4,61.5,61.5,0.4,13.3,0.0,61.5,0.4,0.4,0.4,59.1,55.5,61.5,0.4,0.4,59.0,55.5,0.4,0.4,59.0,55.5,0.4,59.1,55.5,61.5,0.4,0.4,61.5,0.4,0.4,3.0,472.3,443.9,3.1,3.0,492.0,57.6,57.6,57.6,57.6,461.1,57.7,57.6,57.6,57.6,61.9,61.9,61.9,61.9,495.4,61.9,61.9,61.9,61.9,72.3,72.3,72.3,72.3,578.2,72.3,72.3,72.3,72.3
2025-01-20 08:29:33,13.2,0.0,0.0,13.2,0.4,57.6,0.4,58.1,0.4,59.9,0.4,57.6,58.1,0.4,0.4,58.0,59.8,0.4,57.6,57.6,0.4,0.4,0.4,58.1,0.4,59.8,59.9,0.4,19.2,0.0,59.9,0.4,0.4,0.4,57.6,58.1,59.8,0.4,0.4,57.6,58.1,0.4,0.4,57.6,58.1,0.4,57.6,58.0,59.8,0.4,0.4,59.9,0.4,0.4,3.1,460.9,464.5,3.1,2.9,478.8,60.5,60.5,60.5,60.5,484.0,60.5,60.5,60.5,60.5,57.5,57.4,57.4,57.4,459.6,57.5,57.4,57.4,57.4,68.7,68.7,68.7,68.7,549.9,68.7,68.7,68.8,68.7
2025-01-20 08:30:03,7.6,0.0,0.0,7.6,0.5,58.1,0.5,57.2,0.5,61.3,0.5,58.1,57.2,0.5,0.5,57.2,61.3,0.5,58.1,58.1,0.5,0.5,0.5,57.1,0.5,61.3,61.3,0.5,13.6,0.0,61.2,0.5,0.5,0.5,58.1,57.2,61.3,0.5,0.5,58.1,57.2,0.5,0.5,58.1,57.1,0.5,58.1,57.2,61.3,0.5,0.5,61.3,0.5,0.5,4.1,464.9,457.3,4.2,4.2,490.1,61.2,61.2,61.2,61.2,489.6,61.2,61.2,61.2,61.2,59.5,59.5,59.5,59.5,476.2,59.5,59.5,59.5,59.5,69.6,69.6,69.6,69.6,557.0,69.6,69.6,69.6,69.6
2025-01-20 08:30:33,13.1,0.0,0.0,13.1,0.4,64.1,0.4,59.9,0.4,63.2,0.4,64.1,59.9,0.4,0.4,59.9,63.3,0.4,64.1,64.1,0.4,0.4,0.4,59.9,0.4,63.3,63.2,0.4,19.4,0.0,63.3,0.4,0.4,0.4,64.1,59.9,63.3,0.4,0.4,64.1,59.9,0.4,0.4,64.1,59.9,0.4,64.1,59.9,63.2,0.4,0.4,63.2,0.4,0.4,3.0,513.0,479.2,3.1,3.0,506.0,57.0,57.1,57.1,57.1,456.5,57.0,57.1,57.1,57.1,59.9,59.9,59.9,59.9,479.3,59.9,59.9,59.9,59.9,70.4,70.4,70.4,70.4,562.9,70.4,70.4,70.4,70.4
2025-01-20 08:31:03,8.4,0.0,0.0,8.4,0.4,59.8,0.4,68.0,0.4,71.8,0.4,59.8,68.0,0.4,0.4,68.0,71.8,0.4,59.8,59.8,0.4,0.4,0.4,68.0,0.4,71.8,71.9,0.4,15.7,0.0,71.8,0.4,0.4,0.4,59.8,68.0,71.8,0.4,0.4,59.8,68.0,0.4,0.4,59.8,68.0,0.4,59.8,68.0,71.9,0.4,0.4,71.9,0.4,0.4,3.0,478.1,543.9,3.1,3.0,574.7,60.0,60.0,60.0,60.0,479.9,60.0,60.0,60.0,60.0,59.4,59.5,59.5,59.5,475.7,59.5,59.5,59.5,59.5,67.7,67.7,67.7,67.7,541.4,67.7,67.7,67.7,67.7
2025-01-20 08:31:33,14.4,0.0,0.0,14.4,0.4,58.8,0.4,57.5,0.4,60.3,0.4,58.8,57.5,0.4,0.4,57.5,60.3,0.4,58.8,58.8,0.4,0.4,0.4,57.5,0.4,60.3,60.3,0.4,20.5,0.0,60.3,0.4,0.4,0.4,58.8,57.5,60.3,0.4,0.4,58.8,57.5,0.4,0.4,58.8,57.5,0.4,58.8,57.5,60.3,0.4,0.4,60.3,0.4,0.4,3.0,470.7,460.2,3.1,3.0,482.2,60.9,60.8,60.9,60.9,486.8,60.9,60.8,60.8,60.9,57.2,57.2,57.1,57.1,457.2,57.2,57.1,57.1,57.1,64.8,64.8,64.8,64.8,518.6,64.8,64.8,64.8,64.8
2025-01-20 08:32:02,11.5,0.0,0.0,11.5,0.3,62.8,0.4,60.9,0.4,67.5,0.4,62.9,60.9,0.4,0.3,60.9,67.5,0.4,62.8,62.8,0.4,0.4,0.4,60.9,0.4,67.5,67.5,0.4,20.4,0.0,67.5,0.4,0.4,0.4,62.8,60.9,67.5,0.4,0.4,62.8,60.9,0.4,0.4,62.9,60.9,0.4,62.8,60.9,67.5,0.4,0.4,67.5,0.4,0.4,3.0,502.6,487.1,3.1,3.0,539.8,65.1,65.1,65.1,65.1,520.9,65.1,65.1,65.1,65.1,63.8,63.8,63.8,63.8,510.2,63.8,63.8,63.8,63.8,73.7,73.6,73.6,73.6,589.3,73.7,73.6,73.6,73.7
2025-01-20 08:32:32,15.4,0.0,0.0,15.4,0.4,86.3,0.4,80.1,0.4,85.4,0.4,86.3,80.1,0.4,0.4,80.1,85.5,0.4,86.3,86.3,0.4,0.4,0.4,80.1,0.4,85.5,85.4,0.4,22.1,0.0,85.5,0.4,0.4,0.4,86.3,80.1,85.5,0.4,0.4,86.3,80.1,0.4,0.4,86.3,80.1,0.4,86.3,80.1,85.4,0.4,0.4,85.4,0.4,0.4,3.0,690.6,640.8,3.1,3.0,683.5,81.2,81.2,81.2,81.2,649.8,81.2,81.2,81.2,81.2,85.4,85.4,85.4,85.4,683.2,85.4,85.4,85.4,85.4,92.8,92.8,92.8,92.8,742.1,92.8,92.8,92.8,92.8
2025-01-20 08:33:02,7.8,0.0,0.0,7.8,0.4,61.3,0.4,59.1,0.4,63.1,0.4,61.3,59.1,0.4,0.4,59.1,63.1,0.4,61.3,61.3,0.4,0.4,0.4,59.1,0.4,63.1,63.1,0.4,13.3,0.0,63.1,0.4,0.4,0.4,61.2,59.1,63.1,0.4,0.4,61.2,59.1,0.4,0.4,61.3,59.1,0.4,61.3,59.1,63.1,0.4,0.4,63.1,0.4,0.4,2.9,489.9,472.7,3.1,3.0,505.0,60.9,60.9,60.9,60.9,487.5,60.9,60.9,60.9,60.9,61.9,61.9,61.8,61.9,494.8,61.9,61.9,61.8,61.8,71.8,71.9,71.9,71.8,574.7,71.8,71.8,71.8,71.8
2025-01-20 08:33:33,13.9,0.0,0.0,13.9,0.4,61.4,0.4,58.9,0.4,63.1,0.4,61.4,58.9,0.4,0.4,58.9,63.2,0.4,61.4,61.4,0.4,0.4,0.4,59.0,0.4,63.2,63.1,0.4,18.8,0.0,63.1,0.4,0.4,0.4,61.4,58.9,63.2,0.4,0.4,61.4,58.9,0.4,0.4,61.4,59.0,0.4,61.4,58.9,63.2,0.4,0.4,63.1,0.4,0.4,3.0,491.2,471.6,3.1,3.0,505.2,60.6,60.6,60.6,60.6,485.0,60.6,60.6,60.6,60.6,60.9,60.9,60.9,60.9,487.5,60.9,60.9,60.9,60.9,70.9,70.9,70.9,70.9,567.0,70.9,70.9,70.9,70.9
2025-01-20 08:34:03,6.7,0.0,0.0,6.7,0.4,57.9,0.4,54.5,0.4,61.1,0.4,57.9,54.5,0.4,0.4,54.5,61.1,0.4,57.9,57.9,0.4,0.4,0.4,54.5,0.4,61.0,61.1,0.4,11.9,0.0,61.1,0.4,0.4,0.4,57.9,54.5,61.1,0.4,0.4,57.9,54.5,0.4,0.4,57.9,54.5,0.4,57.9,54.5,61.1,0.4,0.4,61.1,0.4,0.4,3.0,463.0,436.1,3.1,3.0,488.6,59.7,59.7,59.7,59.7,477.9,59.7,59.7,59.7,59.7,63.8,63.8,63.8,63.8,510.7,63.8,63.8,63.8,63.8,74.8,74.8,74.8,74.8,598.2,74.8,74.8,74.8,74.8
2025-01-20 08:34:33,15.5,0.0,0.0,15.5,0.4,62.8,0.4,57.9,0.4,66.3,0.4,62.8,57.8,0.4,0.4,57.8,66.3,0.4,62.8,62.8,0.4,0.4,0.4,57.8,0.4,66.3,66.3,0.4,23.0,0.0,66.3,0.4,0.4,0.4,62.7,57.8,66.3,0.4,0.4,62.8,57.9,0.4,0.4,62.8,57.8,0.4,62.8,57.8,66.3,0.4,0.4,66.3,0.4,0.4,3.0,502.0,462.8,3.1,3.0,530.6,60.2,60.2,60.2,60.2,481.5,60.2,60.2,60.2,60.2,62.5,62.5,62.5,62.5,499.9,62.5,62.5,62.5,62.5,70.5,70.5,70.5,70.5,564.2,70.5,70.5,70.5,70.5
2025-01-20 08:35:03,3.2,0.0,0.0,3.2,0.5,66.2,0.5,66.8,0.5,67.9,0.5,66.2,66.8,0.5,0.5,66.8,67.9,0.5,66.1,66.2,0.5,0.5,0.5,66.8,0.5,67.9,67.9,0.5,9.3,0.0,67.9,0.5,0.5,0.5,66.2,66.8,67.9,0.5,0.5,66.2,66.8,0.5,0.5,66.2,66.8,0.5,66.2,66.8,67.9,0.5,0.5,67.9,0.5,0.5,4.2,529.3,534.6,4.2,4.1,543.0,68.3,68.3,68.3,68.3,546.4,68.3,68.3,68.3,68.3,65.1,65.2,65.2,65.1,521.2,65.1,65.2,65.2,65.1,75.9,75.9,75.9,75.9,607.2,75.9,75.9,75.9,75.9
2025-01-20 08:35:33,12.6,0.0,0.0,12.6,0.4,67.1,0.4,63.2,0.4,69.8,0.4,67.1,63.2,0.4,0.4,63.2,69.8,0.4,67.1,67.1,0.4,0.4,0.4,63.2,0.4,69.8,69.8,0.4,19.4,0.0,69.8,0.4,0.4,0.4,67.1,63.2,69.8,0.4,0.4,67.1,63.2,0.4,0.4,67.1,63.2,0.4,67.1,63.2,69.8,0.4,0.4,69.8,0.4,0.4,3.0,536.7,505.8,3.1,3.0,558.4,65.2,65.2,65.2,65.2,521.8,65.2,65.2,65.2,65.2,66.9,66.9,66.9,66.9,535.4,66.9,66.9,66.9,66.9,76.0,76.0,76.1,76.1,608.3,76.0,76.0,76.1,76.1
2025-01-20 08:36:03,11.8,0.0,0.0,11.8,0.4,58.9,0.4,57.1,0.4,63.0,0.4,59.0,57.1,0.4,0.4,57.1,63.0,0.4,59.0,59.0,0.4,0.4,0.4,57.0,0.4,63.0,63.0,0.4,18.9,0.0,63.0,0.4,0.4,0.4,58.9,57.1,63.0,0.4,0.4,58.9,57.1,0.4,0.4,59.0,57.1,0.4,59.0,57.0,63.0,0.4,0.4,63.0,0.4,0.4,3.0,471.6,456.6,3.1,3.0,504.0,70.0,70.0,69.9,69.9,559.6,70.0,70.0,69.9,69.9,63.5,63.5,63.4,63.5,507.7,63.5,63.4,63.5,63.5,79.1,79.1,79.1,79.1,632.7,79.1,79.1,79.1,79.1
