Disk Write KB/s his02,sda,sda1,sda2,sda3,sdf,sdg,sde,sdh,sdj,sdi,sdk,sdm,sdn,sdl,sdp,sdd,sdo,sdb,sdc,sdr,sdq,sdu,sdx,sds,sdv,sdt,sdw,sdy,dm-0,dm-1,sdz,sdaa,sdab,sdac,sdad,sdae,sdaf,sdag,sdah,sdai,sdaj,sdak,sdal,sdam,sdan,sdao,sdap,sdaq,sdar,sdas,sdat,sdau,sdav,sdaw,dm-2,dm-3,dm-4,dm-5,dm-6,dm-7,sdax,sday,sdaz,sdba,dm-8,sdbb,sdbc,sdbd,sdbe,sdbf,sdbg,sdbh,sdbi,dm-9,sdbj,sdbk,sdbl,sdbm,sdbn,sdbo,sdbp,sdbq,dm-10,sdbr,sdbs,sdbt,sdbu
2025-01-20 08:18:03,135.9,0.0,0.0,135.9,0.0,13.6,0.1,3.5,0.1,5.1,0.1,11.4,3.2,0.1,0.1,3.5,5.3,0.1,7.8,15.2,0.1,0.1,0.0,2.1,0.1,4.5,4.3,0.1,135.9,0.0,3.2,0.1,0.1,0.1,16.2,5.1,5.6,0.1,0.0,14.6,8.3,0.1,0.1,4.3,5.1,0.1,7.1,4.3,3.5,0.1,0.1,5.6,0.1,0.1,0.5,90.1,34.9,0.5,0.5,37.0,5.7,19.2,8.7,9.2,107.7,9.8,15.3,21.4,18.4,10.8,9.2,7.5,7.4,67.4,8.9,8.4,6.8,8.5,7.7,4.3,5.3,7.2,46.6,4.9,5.7,6.7,4.8
2025-01-20 08:18:33,194.3,0.0,0.0,194.3,0.1,43.2,0.1,41.0,0.1,24.8,0.1,42.1,46.4,0.0,0.1,41.0,41.6,0.1,50.6,43.2,0.1,0.1,0.1,34.6,0.1,24.3,31.4,0.1,194.3,0.0,38.6,0.1,0.1,0.1,34.4,40.8,28.8,0.1,0.1,32.0,35.4,0.0,0.1,29.1,47.4,0.0,50.6,44.5,28.3,0.1,0.1,21.9,0.1,0.0,0.5,325.1,331.3,0.5,0.5,239.6,52.0,72.2,55.4,47.2,451.7,45.0,65.3,61.6,53.0,110.4,67.8,77.0,64.9,637.6,81.1,78.8,77.9,79.8,59.7,56.1,55.6,89.5,517.9,65.2,48.7,74.3,69.0
2025-01-20 08:19:03,141.0,0.0,0.0,141.0,0.1,14.1,0.1,3.5,0.1,21.6,0.1,23.6,2.7,0.1,0.1,3.7,16.0,0.1,17.4,21.0,0.1,0.0,0.1,4.3,0.0,11.1,20.6,0.1,141.0,0.0,17.7,0.0,0.0,0.1,13.0,4.3,13.1,0.1,0.1,17.6,4.0,0.1,0.1,19.0,4.0,0.1,17.4,4.5,25.1,0.1,0.1,23.8,0.0,0.1,0.5,143.1,30.9,0.5,0.5,149.0,4.8,3.2,3.2,3.2,40.2,3.7,10.4,4.8,6.9,13.4,12.5,10.1,18.1,112.5,10.4,17.6,19.9,10.5,8.3,14.0,7.0,8.5,86.9,23.6,12.9,5.5,7.2
2025-01-20 08:19:33,191.5,0.0,0.0,191.5,0.1,5.1,0.1,60.9,0.1,5.6,0.0,6.1,11.1,0.1,0.1,10.6,12.1,0.1,8.9,5.3,0.0,0.1,0.1,26.5,0.1,6.9,4.5,0.0,191.5,0.0,7.1,0.1,0.1,0.1,4.7,20.4,11.2,0.0,0.1,7.4,19.6,0.1,0.1,8.3,25.6,0.1,8.7,12.7,13.8,0.1,0.1,13.5,0.1,0.1,0.5,54.4,187.3,0.5,0.5,74.7,35.5,8.9,49.5,8.9,199.0,9.9,21.3,38.2,26.8,9.9,10.4,17.6,9.9,88.5,9.3,10.4,9.3,11.7,2.7,1.6,2.9,2.1,20.3,2.4,2.1,3.5,2.9
2025-01-20 08:20:03,134.9,0.0,0.0,134.9,0.1,2.7,0.1,22.6,0.0,9.3,0.1,1.9,9.8,0.1,0.1,13.6,9.9,0.0,3.7,3.2,0.1,0.1,0.1,14.2,0.1,16.5,15.9,0.1,134.9,0.0,10.4,0.1,0.1,0.1,3.2,22.1,13.8,0.1,0.1,1.9,21.2,0.0,0.1,6.4,11.9,0.1,3.7,18.6,8.6,0.1,0.0,10.9,0.0,0.1,0.5,26.7,133.9,0.5,0.5,95.1,25.1,12.7,12.9,15.6,158.6,25.3,25.2,21.7,20.2,6.1,5.6,5.3,7.7,49.6,6.4,3.7,6.4,8.3,9.1,9.7,9.2,5.9,73.0,9.0,9.5,7.9,12.7
2025-01-20 08:20:33,205.0,0.0,0.0,205.0,0.1,6.5,0.1,1.3,0.1,26.1,0.1,6.7,4.0,0.1,0.0,2.9,11.8,0.1,5.8,4.2,0.1,0.0,0.1,2.7,0.1,25.9,16.4,0.0,205.0,0.0,14.6,0.0,0.0,0.1,2.8,3.5,15.0,0.1,0.1,2.1,2.9,0.1,0.0,5.4,6.1,0.1,20.2,2.4,9.1,0.1,0.1,20.6,0.1,0.1,0.5,53.5,25.9,0.5,0.5,139.4,2.1,6.7,4.8,4.3,45.6,9.1,2.9,7.2,8.5,17.0,8.2,7.7,11.6,91.4,22.9,4.0,8.9,11.1,20.5,14.8,24.1,23.4,149.8,22.4,13.1,17.0,14.5
2025-01-20 08:21:03,223.1,0.0,0.0,223.1,0.0,10.3,0.1,3.7,0.1,5.4,0.1,18.1,3.5,0.1,0.1,1.9,5.1,0.1,18.9,13.5,0.1,0.1,0.1,5.9,0.1,8.6,6.6,0.1,223.1,0.0,6.1,0.1,0.1,0.1,10.8,3.7,8.1,0.1,0.1,19.1,2.7,0.1,0.1,19.8,2.9,0.1,17.3,2.7,4.2,0.1,0.1,11.8,0.1,0.1,0.5,127.7,26.9,0.5,0.5,55.9,1.9,2.1,5.6,4.3,37.0,2.9,3.5,12.8,4.0,25.6,23.6,17.1,27.8,171.6,15.6,17.4,23.4,21.1,3.5,2.9,3.7,2.9,25.1,1.3,4.3,2.9,3.5
2025-01-20 08:21:33,108.3,0.0,0.0,108.3,0.1,2.7,0.0,6.7,0.1,14.9,0.1,2.9,5.6,0.1,0.1,10.1,15.9,0.1,2.7,2.7,0.1,0.1,0.1,4.0,0.1,10.5,33.2,0.1,108.3,0.0,7.5,0.1,0.1,0.0,2.9,4.0,45.9,0.1,0.1,4.3,5.6,0.1,0.1,2.7,4.8,0.1,3.7,13.3,26.0,0.0,0.1,12.7,0.1,0.1,0.5,24.5,54.1,0.5,0.5,166.6,22.7,22.3,19.5,11.7,157.6,22.0,22.6,16.5,20.3,24.1,28.3,20.1,35.2,213.8,21.8,29.7,21.3,33.3,20.1,17.5,19.7,21.8,150.1,15.8,15.2,25.7,14.5
2025-01-20 08:22:03,180.6,0.0,0.0,180.6,0.1,14.9,0.1,17.9,0.1,4.8,0.1,13.4,32.0,0.1,0.1,15.3,8.0,0.1,26.4,31.0,0.1,0.1,0.1,15.0,0.1,9.6,7.2,0.1,180.6,0.0,9.3,0.1,0.1,0.1,34.4,24.0,10.7,0.1,0.1,16.9,14.5,0.1,0.1,16.2,12.4,0.0,13.4,36.2,6.7,0.1,0.1,11.2,0.1,0.1,0.5,166.6,167.4,0.5,0.5,67.4,5.7,5.9,15.9,8.0,64.4,10.2,8.1,3.5,7.0,5.3,3.2,3.2,3.7,37.0,6.9,5.9,4.0,4.8,8.8,13.8,7.1,7.3,67.9,7.8,8.3,7.1,7.8
2025-01-20 08:22:33,199.8,0.0,0.0,199.8,0.1,9.1,0.1,12.5,0.1,19.3,0.1,9.6,28.7,0.1,0.1,18.9,20.8,0.1,5.7,9.6,0.1,0.1,0.0,21.4,0.1,25.7,20.7,0.1,199.8,0.0,27.1,0.1,0.1,0.1,4.3,26.1,22.8,0.1,0.1,8.9,14.7,0.0,0.1,15.0,15.8,0.1,6.4,16.4,21.3,0.1,0.1,27.9,0.1,0.1,0.5,68.6,154.3,0.5,0.5,185.5,9.4,3.8,4.5,4.0,53.9,7.5,12.4,8.9,3.5,4.5,4.5,4.8,4.8,37.8,5.1,4.5,5.1,4.5,5.9,8.8,7.5,4.0,48.5,4.0,7.7,5.1,5.6
2025-01-20 08:23:03,143.8,0.0,0.0,143.8,0.1,18.0,0.1,3.2,0.1,5.1,0.1,16.1,2.1,0.1,0.1,0.8,4.5,0.1,17.6,20.7,0.0,0.0,0.1,4.3,0.0,8.8,6.4,0.1,143.8,0.0,10.4,0.1,0.0,0.1,22.3,3.2,6.7,0.0,0.1,19.9,1.6,0.1,0.1,26.1,2.1,0.1,13.9,2.9,5.3,0.1,0.1,7.2,0.1,0.1,0.5,154.5,20.3,0.5,0.5,54.4,30.2,17.5,13.8,14.4,146.5,15.3,17.4,18.1,19.9,7.5,8.1,8.6,6.4,71.4,9.1,10.6,13.6,7.4,14.1,7.0,8.6,11.3,82.3,10.9,9.8,11.4,9.1
2025-01-20 08:23:33,183.6,0.0,0.0,183.6,0.1,7.5,0.1,2.7,0.1,13.6,0.1,2.9,2.7,0.1,0.1,3.7,5.6,0.0,2.4,5.6,0.1,0.1,0.1,2.7,0.1,5.3,5.6,0.0,183.6,0.0,6.7,0.1,0.1,0.1,1.9,4.8,5.6,0.1,0.0,2.4,2.1,0.1,0.0,2.1,2.1,0.1,1.6,6.9,5.1,0.0,0.1,2.9,0.1,0.1,0.5,26.4,27.7,0.5,0.5,50.4,1.9,3.7,2.4,2.4,22.9,2.9,3.7,2.7,3.2,41.2,45.2,19.0,37.0,287.5,71.9,18.0,30.5,24.6,20.9,67.3,35.1,15.1,241.4,25.9,39.2,17.4,20.6
2025-01-20 08:24:03,109.4,0.0,0.0,109.4,0.1,24.7,0.1,6.3,0.1,21.1,0.0,16.1,7.8,0.0,0.0,6.5,24.8,0.1,16.8,26.2,0.1,0.1,0.1,5.2,0.1,22.8,30.7,0.1,109.4,0.0,21.0,0.0,0.1,0.1,25.9,6.7,20.0,0.1,0.1,32.2,5.7,0.1,0.1,17.7,5.6,0.1,20.4,5.0,17.9,0.1,0.1,38.2,0.1,0.0,0.5,179.9,48.9,0.5,0.5,196.4,6.5,5.9,3.6,10.3,45.7,4.4,5.3,4.7,5.0,6.9,6.6,4.7,7.8,64.1,7.8,7.6,8.4,14.3,8.9,9.8,11.7,12.2,89.9,7.8,9.9,18.3,11.4
2025-01-20 08:24:33,223.3,0.0,0.0,223.3,0.0,10.7,0.0,19.0,0.0,8.5,0.1,11.7,13.7,0.1,0.1,21.7,8.0,0.1,5.6,10.9,0.1,0.1,0.0,12.8,0.1,9.3,6.1,0.1,223.3,0.0,9.6,0.1,0.1,0.1,5.3,20.2,5.6,0.1,0.1,3.5,31.8,0.1,0.1,7.2,29.9,0.1,6.7,16.9,7.2,0.1,0.0,7.5,0.1,0.1,0.5,61.6,166.0,0.5,0.5,61.8,35.8,13.0,27.8,18.5,156.9,21.7,16.5,12.9,10.8,2.9,4.3,4.8,5.9,37.0,2.9,4.5,6.4,5.3,4.5,5.6,4.8,5.1,49.3,6.1,6.4,6.4,10.4
2025-01-20 08:25:03,56.6,0.0,0.0,56.6,0.1,2.7,0.1,40.8,0.1,7.0,0.1,9.6,15.3,0.1,0.1,10.0,7.2,0.0,2.9,2.4,0.1,0.0,0.1,10.8,0.1,9.8,7.0,0.0,56.6,0.0,8.0,0.1,0.0,0.1,2.1,15.3,11.0,0.1,0.0,6.4,23.1,0.1,0.0,3.5,13.3,0.0,3.2,17.5,10.9,0.1,0.1,11.6,0.0,0.1,0.5,32.8,146.0,0.5,0.5,72.6,14.1,13.7,12.4,11.7,138.8,22.8,19.4,12.1,32.7,6.4,8.8,5.9,8.3,53.8,6.9,4.5,7.2,5.9,6.8,4.5,6.8,8.9,57.9,6.9,8.4,7.7,7.9
2025-01-20 08:25:33,193.4,0.0,0.0,193.4,0.1,18.3,0.1,2.1,0.1,18.8,0.1,16.5,1.9,0.1,0.1,4.5,14.5,0.1,14.5,20.3,0.1,0.1,0.1,2.4,0.1,7.0,15.9,0.1,193.4,0.0,30.1,0.0,0.1,0.1,27.7,3.2,22.6,0.1,0.1,12.0,4.0,0.1,0.1,20.6,2.1,0.1,13.5,3.5,8.9,0.1,0.1,25.8,0.1,0.0,0.5,143.3,23.7,0.5,0.5,143.6,2.9,3.5,2.7,3.2,27.5,4.0,4.0,3.5,3.7,32.8,35.0,15.8,20.9,194.5,20.2,27.4,18.1,24.4,19.5,20.0,5.9,14.2,137.5,17.2,27.2,7.9,25.7
2025-01-20 08:26:03,207.9,0.0,0.0,207.9,0.1,5.6,0.1,2.7,0.1,24.9,0.1,6.3,3.5,0.1,0.1,4.0,22.3,0.1,5.4,10.4,0.0,0.1,0.0,5.1,0.0,18.4,25.3,0.1,207.9,0.0,28.5,0.1,0.1,0.0,9.2,2.4,20.8,0.1,0.1,6.7,4.8,0.1,0.1,12.5,3.5,0.1,4.0,3.7,20.5,0.1,0.1,25.1,0.1,0.1,0.5,60.1,29.6,0.5,0.5,185.8,9.0,3.8,6.0,7.3,50.4,6.4,4.8,4.0,9.0,22.1,27.1,19.9,30.4,213.6,26.7,27.3,32.2,27.9,4.9,8.9,8.7,3.4,54.6,5.6,13.1,4.1,5.9
2025-01-20 08:26:33,219.4,0.0,0.0,219.4,0.1,3.8,0.1,2.6,0.1,6.7,0.0,2.2,4.3,0.1,0.1,3.9,10.7,0.1,3.7,3.0,0.1,0.0,0.1,4.1,0.1,6.4,7.2,0.1,219.4,0.0,8.8,0.1,0.1,0.1,3.8,3.2,3.7,0.1,0.1,4.9,3.8,0.1,0.1,2.5,3.8,0.1,3.9,4.3,7.2,0.1,0.1,3.5,0.0,0.1,0.5,27.7,29.8,0.5,0.5,54.1,36.5,36.7,28.5,17.2,183.6,15.5,21.4,14.0,13.8,11.7,5.1,5.9,4.8,50.4,6.7,6.1,4.3,5.9,29.8,31.3,24.4,22.1,203.8,34.2,13.6,24.8,23.5
2025-01-20 08:27:03,186.0,0.0,0.0,186.0,0.0,20.0,0.1,22.2,0.0,7.5,0.1,20.4,16.3,0.1,0.1,20.0,6.1,0.1,15.8,15.3,0.1,0.1,0.1,21.1,0.1,6.9,4.0,0.1,186.0,0.0,4.8,0.1,0.1,0.1,21.5,16.8,5.1,0.1,0.1,14.9,21.2,0.1,0.1,12.7,16.3,0.1,21.9,18.9,9.6,0.1,0.0,4.5,0.1,0.1,0.5,143.0,153.3,0.5,0.5,49.0,7.2,2.7,1.9,6.9,34.1,2.7,6.7,3.5,2.7,5.6,6.7,4.0,4.0,43.4,5.6,6.4,4.3,6.9,2.1,2.1,3.7,1.9,21.1,4.5,2.7,1.3,2.7
2025-01-20 08:27:33,198.4,0.0,0.0,198.4,0.1,11.7,0.1,37.7,0.1,22.3,0.1,16.4,45.1,0.0,0.0,10.2,18.8,0.1,10.5,11.8,0.1,0.1,0.1,14.3,0.1,37.1,20.1,0.1,198.4,0.0,14.3,0.1,0.1,0.1,9.2,16.5,37.1,0.1,0.1,22.0,27.6,0.1,0.1,10.5,20.2,0.1,8.1,13.1,21.3,0.0,0.1,17.1,0.1,0.1,0.5,99.8,184.1,0.5,0.5,187.6,10.4,21.2,12.7,10.1,118.3,15.1,13.9,17.2,17.7,15.5,8.5,18.4,10.4,91.7,11.2,5.9,13.1,8.8,1.9,1.9,6.4,2.7,26.1,3.2,5.3,3.5,1.3
2025-01-20 08:28:03,146.7,0.0,0.0,146.7,0.1,12.6,0.0,3.2,0.1,3.2,0.1,19.5,2.9,0.1,0.1,4.5,6.7,0.1,12.2,12.0,0.1,0.1,0.0,5.6,0.1,5.6,10.1,0.1,146.7,0.0,5.6,0.1,0.1,0.1,14.0,5.6,5.6,0.0,0.1,11.5,3.7,0.0,0.1,10.7,4.0,0.1,7.5,5.1,5.1,0.1,0.1,3.7,0.1,0.1,0.5,100.0,34.6,0.5,0.5,45.6,8.8,11.8,14.2,13.4,106.1,11.0,20.1,12.0,15.0,14.4,16.4,14.8,12.4,123.7,14.1,12.7,18.2,20.8,14.8,13.2,17.5,14.6,119.4,16.0,16.5,14.3,12.6
2025-01-20 08:28:33,106.9,0.0,0.0,106.9,0.1,4.0,0.1,4.0,0.1,2.1,0.1,2.7,4.3,0.1,0.1,2.9,4.0,0.0,2.9,0.8,0.1,0.0,0.1,2.9,0.1,5.3,4.8,0.0,106.9,0.0,5.6,0.1,0.1,0.1,2.9,3.7,8.8,0.1,0.0,1.9,3.2,0.1,0.0,5.9,2.4,0.1,6.1,4.0,10.1,0.1,0.1,4.8,0.1,0.1,0.5,27.2,27.5,0.5,0.5,45.6,2.9,8.8,2.7,2.4,37.3,7.5,3.2,6.1,3.7,17.7,24.1,18.2,17.8,160.6,18.8,25.2,18.4,20.5,19.7,17.8,18.8,20.0,162.2,20.3,21.9,25.6,18.1
2025-01-20 08:29:03,132.6,0.0,0.0,132.6,0.1,8.4,0.1,1.9,0.1,9.8,0.1,6.7,2.9,0.1,0.1,1.6,13.2,0.1,8.6,10.8,0.1,0.1,0.1,1.9,0.1,15.2,15.6,0.1,132.6,0.0,12.1,0.1,0.0,0.1,9.0,6.7,16.4,0.1,0.1,7.9,4.0,0.1,0.1,8.8,3.2,0.0,15.2,1.3,15.6,0.1,0.1,12.9,0.1,0.1,0.5,75.3,23.5,0.5,0.5,110.8,5.6,1.3,6.7,7.2,38.9,8.3,3.2,3.7,2.9,19.9,14.7,17.0,13.2,132.6,14.5,20.1,12.2,21.1,16.0,14.4,22.0,18.7,125.6,16.3,17.6,7.6,13.2
2025-01-20 08:29:33,209.0,0.0,0.0,209.0,0.1,20.3,0.1,24.6,0.1,10.8,0.1,12.4,28.8,0.1,0.1,25.2,17.5,0.1,10.5,9.3,0.0,0.1,0.0,35.3,0.1,20.5,22.2,0.1,209.0,0.0,32.1,0.0,0.1,0.1,5.9,15.5,10.9,0.1,0.1,8.8,31.4,0.1,0.1,32.3,46.6,0.1,21.9,18.3,12.5,0.1,0.1,10.1,0.1,0.0,0.5,121.4,225.6,0.5,0.5,136.6,53.6,22.5,46.8,29.1,259.5,37.7,34.9,17.8,17.2,13.6,14.1,15.2,12.3,100.7,13.6,13.6,9.9,8.5,9.9,4.3,3.5,4.5,45.3,5.3,2.7,2.1,13.1
2025-01-20 08:30:03,131.1,0.0,0.0,131.1,0.0,1.9,0.0,7.3,0.0,7.8,0.0,0.8,14.7,0.1,0.1,14.5,10.8,0.1,2.7,2.4,0.1,0.0,0.1,11.3,0.1,13.1,11.0,0.1,131.1,0.0,11.0,0.1,0.1,0.0,1.3,11.7,10.9,0.1,0.1,4.8,10.2,0.1,0.1,3.7,10.9,0.0,2.9,13.4,10.6,0.1,0.1,16.7,0.0,0.1,0.5,20.5,93.9,0.5,0.5,91.9,11.3,21.7,18.7,14.9,115.2,10.1,12.3,17.7,8.6,4.3,4.8,5.6,3.5,47.2,7.7,5.9,6.9,8.5,10.0,17.6,17.0,13.4,98.8,9.6,10.8,10.4,10.2
2025-01-20 08:30:33,191.2,0.0,0.0,191.2,0.1,40.0,0.1,29.2,0.1,35.5,0.1,30.5,26.1,0.1,0.0,28.6,60.4,0.1,72.6,50.7,0.1,0.1,0.0,28.2,0.1,37.3,42.4,0.1,191.2,0.0,20.6,0.0,0.1,0.1,46.6,38.3,47.5,0.1,0.1,45.8,32.2,0.1,0.1,36.9,27.3,0.1,28.4,27.4,34.2,0.1,0.1,41.0,0.1,0.0,0.5,351.6,237.3,0.5,0.5,319.1,54.6,16.6,26.4,40.6,224.1,12.2,21.2,19.2,33.5,16.7,69.4,43.3,40.0,351.3,37.8,69.8,33.2,41.0,24.4,40.9,39.8,43.2,295.9,24.2,22.9,45.9,54.4
2025-01-20 08:31:03,211.9,0.0,0.0,211.9,0.1,31.4,0.1,24.5,0.1,31.5,0.1,29.0,23.0,0.1,0.1,24.0,23.9,0.1,27.3,20.0,0.1,0.0,0.1,24.6,0.0,26.6,28.1,0.1,211.9,0.0,24.9,0.1,0.1,0.1,22.5,28.6,28.5,0.0,0.1,36.7,23.1,0.1,0.1,29.2,23.1,0.1,34.1,28.1,32.5,0.1,0.1,36.7,0.1,0.1,0.5,230.0,198.8,0.5,0.5,232.7,27.9,21.2,16.2,29.7,205.0,37.9,29.9,13.5,28.8,57.1,48.4,34.0,49.2,360.0,52.4,19.8,50.8,48.2,77.7,43.2,15.6,36.6,329.4,30.0,36.8,36.2,53.3
2025-01-20 08:31:33,197.8,0.0,0.0,197.8,0.1,19.1,0.0,18.4,0.1,20.7,0.1,19.7,16.3,0.1,0.1,43.1,27.2,0.0,32.6,27.1,0.1,0.1,0.1,13.0,0.1,21.9,17.9,0.0,197.8,0.0,20.7,0.1,0.0,0.1,15.7,16.3,18.4,0.1,0.0,28.1,21.4,0.0,0.0,18.1,25.0,0.1,6.7,16.1,39.4,0.1,0.1,14.7,0.1,0.1,0.5,167.1,169.5,0.5,0.5,180.7,33.3,14.8,14.0,23.1,172.4,35.4,15.1,25.5,11.2,14.4,14.2,8.9,11.9,108.2,20.3,17.8,8.0,12.8,4.4,8.9,5.9,8.0,46.9,8.1,4.2,4.4,3.0
2025-01-20 08:32:02,105.6,0.0,0.0,105.6,0.1,4.7,0.1,28.8,0.1,10.7,0.0,8.0,16.7,0.0,0.1,13.4,11.7,0.1,6.3,7.4,0.1,0.1,0.1,33.0,0.1,21.5,33.8,0.1,105.6,0.0,21.1,0.1,0.1,0.1,5.5,13.0,13.6,0.1,0.1,6.1,23.5,0.1,0.1,5.5,39.1,0.1,4.1,20.8,27.5,0.1,0.0,38.9,0.0,0.1,0.5,47.7,188.3,0.5,0.5,178.9,31.5,28.3,32.2,18.8,194.4,23.8,22.5,18.9,18.4,11.3,8.0,7.2,8.0,62.9,6.9,7.2,5.2,9.1,34.6,12.0,17.8,19.5,166.0,12.3,14.8,15.6,39.4
2025-01-20 08:32:32,221.1,0.0,0.0,221.1,0.1,15.8,0.1,10.7,0.1,16.3,0.1,18.9,8.0,0.1,0.1,10.4,10.2,0.1,19.6,21.1,0.0,0.1,0.0,7.7,0.1,8.2,5.5,0.1,221.1,0.0,8.4,0.1,0.1,0.1,19.3,10.1,9.7,0.1,0.1,12.6,10.9,0.1,0.1,14.2,10.7,0.1,33.6,6.1,6.1,0.1,0.1,11.7,0.1,0.1,0.5,155.1,74.6,0.5,0.5,76.0,5.3,3.5,4.3,3.5,32.3,2.9,4.0,6.1,2.7,15.5,19.2,26.0,33.4,187.6,31.7,16.3,25.2,20.4,4.5,3.9,6.5,4.6,34.1,3.8,2.8,4.1,3.9
2025-01-20 08:33:02,151.0,0.0,0.0,151.0,0.1,15.6,0.1,16.1,0.1,42.2,0.1,11.9,13.5,0.1,0.1,10.3,22.1,0.1,19.2,10.7,0.1,0.0,0.1,29.7,0.1,22.5,17.0,0.1,151.0,0.0,32.1,0.1,0.0,0.0,20.2,30.5,51.0,0.1,0.1,24.9,10.2,0.1,0.1,15.2,17.8,0.1,23.5,10.8,15.5,0.1,0.1,12.8,0.1,0.1,0.5,141.1,138.9,0.5,0.5,215.4,9.3,50.5,28.7,16.5,192.2,13.2,13.9,46.2,14.0,43.2,14.3,18.4,12.6,217.0,12.5,52.7,17.4,45.9,29.1,14.7,11.3,57.9,203.9,31.1,13.7,30.5,15.7
2025-01-20 08:33:33,183.2,0.0,0.0,183.2,0.0,38.8,0.0,38.4,0.0,36.1,0.1,19.4,31.3,0.1,0.1,31.6,19.5,0.1,26.0,21.2,0.1,0.1,0.1,21.7,0.1,21.4,22.3,0.1,183.2,0.0,14.3,0.1,0.1,0.1,39.6,18.2,18.5,0.1,0.1,29.9,45.7,0.0,0.1,29.3,14.3,0.1,37.8,52.9,54.8,0.0,0.1,36.0,0.1,0.1,0.5,241.9,254.2,0.5,0.5,222.8,27.1,49.3,15.0,13.5,186.6,16.0,31.8,14.1,19.9,14.3,20.2,13.7,34.9,144.8,17.5,14.4,18.8,11.0,7.5,5.4,17.8,9.5,64.9,7.7,5.1,5.6,6.2
2025-01-20 08:34:03,145.4,0.0,0.0,145.4,0.1,2.7,0.1,3.5,0.1,6.9,0.0,4.8,7.5,0.1,0.0,11.2,6.7,0.1,2.7,2.7,0.1,0.1,0.1,6.1,0.0,8.3,4.3,0.1,145.4,0.0,6.9,0.1,0.1,0.1,2.4,4.0,5.1,0.1,0.1,3.7,9.1,0.1,0.1,4.8,5.1,0.0,3.7,4.5,6.7,0.1,0.1,6.4,0.0,0.1,0.5,27.5,50.9,0.5,0.5,51.2,6.7,3.2,2.9,5.1,29.9,3.7,2.4,2.7,3.2,15.2,41.9,19.2,43.5,231.5,22.8,20.3,50.3,18.4,20.9,16.7,17.1,21.3,218.8,26.1,40.4,46.4,29.9
2025-01-20 08:34:33,214.3,0.0,0.0,214.3,0.1,21.7,0.1,7.9,0.1,27.4,0.1,16.1,11.1,0.1,0.1,7.4,15.4,0.1,40.3,13.7,0.1,0.1,0.0,7.9,0.1,18.6,34.7,0.1,214.3,0.0,27.1,0.0,0.1,0.1,21.3,5.7,15.6,0.1,0.1,23.6,5.5,0.1,0.1,31.5,7.3,0.1,37.7,5.7,45.2,0.1,0.1,27.3,0.1,0.1,0.5,205.8,58.7,0.5,0.5,211.4,9.5,5.1,5.1,5.6,46.4,5.8,4.2,5.9,5.3,15.1,17.1,23.5,14.9,138.8,15.7,28.0,12.8,11.7,22.0,25.9,14.7,20.1,145.2,22.5,17.0,17.0,6.2
2025-01-20 08:35:03,54.2,0.0,0.0,54.2,0.1,4.0,0.0,45.2,0.1,9.6,0.1,5.6,30.3,0.1,0.1,28.3,8.0,0.0,7.7,3.7,0.1,0.0,0.1,52.0,0.1,8.5,10.9,0.0,54.2,0.0,6.9,0.1,0.0,0.0,2.9,31.9,10.1,0.0,0.1,4.8,54.5,0.0,0.1,4.8,22.4,0.1,3.2,30.7,12.0,0.1,0.1,9.6,0.1,0.0,0.5,36.8,295.1,0.5,0.5,75.7,18.7,28.5,24.5,45.1,292.4,24.7,68.2,42.7,40.1,6.9,7.5,6.9,10.9,67.7,10.7,9.1,7.7,8.0,4.8,5.9,6.9,4.5,48.0,5.6,5.6,10.7,4.0
2025-01-20 08:35:33,246.8,0.0,0.0,246.8,0.1,13.0,0.1,9.5,0.1,24.7,0.1,23.9,11.3,0.1,0.1,17.6,17.6,0.1,28.8,27.9,0.0,0.1,0.1,25.3,0.1,30.3,22.0,0.1,246.8,0.0,23.9,0.0,0.1,0.1,15.2,11.9,37.1,0.1,0.1,28.7,11.7,0.1,0.1,9.3,16.2,0.1,44.4,10.0,35.0,0.1,0.1,26.7,0.0,0.1,0.5,191.1,113.4,0.5,0.5,217.3,12.3,8.1,10.3,17.0,86.8,9.3,12.4,8.2,9.1,50.5,21.1,14.8,23.0,222.6,30.0,16.0,24.8,42.6,25.9,15.0,22.7,28.2,199.4,25.8,27.9,33.1,20.8
2025-01-20 08:36:03,349.5,0.0,0.0,349.5,0.1,19.2,0.0,19.7,0.1,19.7,0.1,20.4,18.6,0.1,0.1,18.5,25.4,0.1,31.2,19.2,0.1,0.1,0.1,22.8,0.0,22.0,53.3,0.1,349.5,0.0,13.6,0.1,0.1,0.1,20.5,18.7,14.3,0.1,0.1,20.5,17.1,0.1,0.1,31.1,17.4,0.1,19.9,21.3,32.0,0.1,0.1,55.7,0.1,0.1,0.5,182.0,154.0,0.5,0.5,236.0,24.5,21.7,22.3,22.3,178.8,21.1,21.9,22.4,22.8,19.9,34.6,34.6,38.8,233.9,18.5,18.5,35.2,33.8,24.3,27.2,24.1,32.5,219.1,22.7,31.2,26.2,31.0
