Disk Read KB/s his02,sda,sda1,sda2,sda3,sdf,sdg,sde,sdh,sdj,sdi,sdk,sdm,sdn,sdl,sdp,sdd,sdo,sdb,sdc,sdr,sdq,sdu,sdx,sds,sdv,sdt,sdw,sdy,dm-0,dm-1,sdz,sdaa,sdab,sdac,sdad,sdae,sdaf,sdag,sdah,sdai,sdaj,sdak,sdal,sdam,sdan,sdao,sdap,sdaq,sdar,sdas,sdat,sdau,sdav,sdaw,dm-2,dm-3,dm-4,dm-5,dm-6,dm-7,sdax,sday,sdaz,sdba,dm-8,sdbb,sdbc,sdbd,sdbe,sdbf,sdbg,sdbh,sdbi,dm-9,sdbj,sdbk,sdbl,sdbm,sdbn,sdbo,sdbp,sdbq,dm-10,sdbr,sdbs,sdbt,sdbu
2025-01-20 08:16:03,0.0,0.0,0.0,0.0,0.1,10827.1,0.1,10281.9,0.1,10612.1,0.1,10629.6,10212.6,0.1,0.1,10194.9,10438.9,0.1,10784.5,10617.3,0.1,0.1,0.1,10158.7,0.1,10380.8,10565.8,0.1,0.0,0.0,10382.8,0.1,0.1,0.1,10793.9,10290.7,10513.3,0.1,0.1,10771.4,10197.3,0.1,0.1,10642.7,10118.9,0.2,10670.4,10238.4,10611.2,0.1,0.1,10480.8,0.1,0.1,1.0,85737.0,81667.7,1.0,1.0,83977.3,10638.2,10590.9,10597.3,10665.9,84973.7,10653.9,10549.5,10588.0,10690.0,10064.6,10018.3,9980.5,10007.4,80125.7,9933.5,10055.7,10090.8,9974.9,10545.3,10539.1,10588.7,10610.3,84558.2,10438.6,10561.0,10709.7,10565.5
2025-01-20 08:16:33,0.0,0.0,0.0,0.0,0.1,15233.6,0.1,15033.3,0.1,15276.0,0.1,15162.6,14940.0,0.1,0.1,14925.6,15157.8,0.1,15360.8,15311.8,0.1,0.1,0.1,14885.4,0.1,15051.8,15189.5,0.1,0.0,0.0,15160.9,0.1,0.1,0.1,15371.0,15016.5,15089.4,0.1,0.1,15152.2,14884.1,0.1,0.1,15193.9,14866.5,0.1,15365.9,14998.7,15195.3,0.2,0.1,15236.7,0.1,0.1,1.0,122151.6,119550.0,1.0,1.0,121357.5,14983.9,15059.9,15379.4,15272.9,121388.5,15159.1,15064.7,15185.1,15283.4,14422.8,14671.2,14752.6,14517.9,116741.9,14518.1,14695.9,14659.3,14495.5,15416.5,15130.2,15064.2,15285.6,121735.9,14993.7,15223.0,15413.4,15209.2
2025-01-20 08:17:03,0.0,0.0,0.0,0.0,0.1,10362.3,0.1,10128.0,0.1,10251.4,0.1,10454.6,9972.4,0.1,0.1,10099.2,10260.2,0.1,10237.0,10301.8,0.1,0.1,0.1,9928.4,0.1,10431.1,10440.6,0.1,0.0,0.0,10296.9,0.1,0.1,0.1,10388.5,10221.3,10294.3,0.1,0.1,10375.2,10022.5,0.1,0.1,10243.0,9867.6,0.1,10290.5,10066.4,10398.0,0.1,0.1,10399.6,0.1,0.1,1.0,82656.8,80305.8,1.0,1.0,82772.1,10303.8,10323.2,10384.6,10355.5,82719.6,10329.1,10244.3,10360.3,10418.7,9724.8,9776.2,9822.1,9744.1,78092.6,9731.0,9757.5,9777.8,9767.7,10274.4,10218.4,10336.6,10367.8,82408.4,10220.3,10277.3,10395.7,10317.9
2025-01-20 08:17:33,0.0,0.0,0.0,0.0,0.1,11493.3,0.1,11093.9,0.1,11412.8,0.1,11406.6,11139.4,0.1,0.1,10967.9,11211.7,0.1,11457.7,11383.5,0.1,0.1,0.1,11005.4,0.1,11165.6,11314.3,0.1,0.0,0.0,11080.3,0.1,0.1,0.1,11644.1,11120.4,11227.3,0.1,0.1,11472.4,11039.7,0.1,0.1,11221.3,10962.6,0.1,11407.0,11050.7,11471.3,0.2,0.1,11348.2,0.1,0.1,1.0,91482.2,88380.0,1.0,1.0,90231.6,11397.2,11288.2,11429.2,11557.3,91324.4,11406.7,11363.0,11424.8,11458.1,10720.9,10759.1,10778.1,10719.9,85992.5,10656.0,10817.5,10844.7,10696.4,11440.6,11417.0,11384.6,11410.4,91283.1,11360.2,11423.4,11436.2,11402.3
2025-01-20 08:18:03,0.0,0.0,0.0,0.0,0.1,11602.2,0.1,10900.4,0.1,11263.9,0.1,11461.5,10891.1,0.1,0.1,10879.3,11216.5,0.1,11592.9,11457.8,0.1,0.1,0.1,10875.9,0.1,11191.2,11253.5,0.1,0.0,0.0,11119.7,0.1,0.1,0.1,11622.7,10885.5,11255.4,0.1,0.1,11570.6,10833.5,0.1,0.1,11466.0,10895.9,0.1,11503.3,10931.3,11315.1,0.1,0.1,11176.0,0.1,0.1,1.0,92276.9,87092.9,1.0,1.0,89799.9,11522.4,11340.0,11277.5,11478.1,91237.9,11512.2,11251.2,11312.9,11543.5,10607.3,10670.7,10900.9,10802.8,85956.2,10688.8,10694.0,10820.0,10771.6,11458.0,11450.5,11354.0,11367.1,91211.4,11319.9,11395.6,11468.4,11406.5
2025-01-20 08:18:33,0.0,0.0,0.0,0.0,0.1,11511.9,0.1,11024.6,0.1,11483.1,0.1,11605.4,11188.0,0.1,0.1,10885.8,11444.9,0.1,11381.3,11520.7,0.1,0.1,0.1,11003.9,0.1,11470.8,11420.4,0.1,0.0,0.0,11303.1,0.1,0.1,0.1,11587.8,11012.1,11248.8,0.1,0.1,11429.0,11020.9,0.1,0.1,11396.0,11039.0,0.1,11628.4,11056.4,11635.0,0.1,0.1,11567.1,0.1,0.1,1.0,92060.5,88230.8,1.0,1.0,91564.7,11311.3,11249.7,11332.9,11309.3,90435.1,11369.9,11411.2,11263.8,11186.9,10756.0,10905.7,10847.3,10629.3,86335.0,10711.1,10802.1,10930.4,10753.2,11460.1,11493.4,11488.4,11617.5,92100.3,11366.7,11607.1,11666.0,11401.1
2025-01-20 08:19:03,0.0,0.0,0.0,0.0,0.1,11667.7,0.1,11237.2,0.1,11503.3,0.1,11501.4,11273.7,0.1,0.1,11103.9,11483.5,0.1,11660.5,11491.3,0.1,0.1,0.1,11122.3,0.1,11432.8,11453.8,0.1,0.0,0.0,11364.7,0.1,0.1,0.1,11772.1,11247.3,11516.2,0.1,0.1,11580.5,11153.0,0.1,0.1,11409.4,11111.4,0.1,11609.9,11210.5,11565.3,0.1,0.1,11453.5,0.1,0.1,1.0,92692.9,89459.4,1.0,1.0,91773.1,11531.6,11354.6,11368.7,11548.1,91620.5,11585.9,11342.6,11333.3,11555.6,10952.8,10859.0,10846.2,10907.0,87115.6,10900.3,10911.0,10895.8,10843.5,11524.2,11550.7,11489.9,11462.5,92011.9,11378.8,11523.0,11610.1,11472.7
2025-01-20 08:19:33,0.0,0.0,0.0,0.0,0.1,11481.9,0.1,11043.7,0.1,11176.9,0.1,11349.2,11032.5,0.1,0.1,10960.3,11238.3,0.1,11453.3,11369.7,0.1,0.1,0.1,10953.2,0.1,11219.7,11099.5,0.1,0.0,0.0,11084.3,0.1,0.1,0.1,11478.8,10998.3,11187.1,0.1,0.1,11393.7,10941.4,0.1,0.1,11330.4,11001.6,0.1,11441.5,11025.0,11323.8,0.2,0.1,11160.2,0.2,0.1,1.0,91298.4,87957.8,1.1,1.0,89541.0,11397.2,11166.9,11241.7,11512.5,90680.6,11301.6,11150.1,11367.3,11543.2,10681.4,10664.1,10656.4,10696.6,85396.2,10583.4,10621.7,10771.3,10721.2,11456.5,11414.9,11341.1,11362.9,91111.8,11339.2,11344.3,11454.6,11398.1
2025-01-20 08:20:03,0.0,0.0,0.0,0.0,0.2,11398.5,0.2,10889.8,8.7,11350.1,8.7,11337.7,11081.4,8.7,0.2,10838.6,11210.2,0.2,11412.8,11391.4,0.7,0.2,0.7,11026.2,0.2,11077.5,11204.4,0.2,0.0,0.0,11101.1,0.2,0.2,0.2,11445.0,10967.4,11243.6,0.2,0.2,11460.6,10875.0,0.2,0.7,11305.3,10937.5,0.2,11289.4,11007.0,11320.9,0.2,0.2,11194.9,0.2,0.2,10.6,91040.7,87621.1,10.6,10.6,89662.1,11309.0,11341.8,11426.0,11413.2,90947.6,11409.6,11232.6,11331.9,11483.6,10713.2,10792.1,10709.2,10586.9,85588.9,10638.8,10620.2,10761.2,10767.3,11428.6,11094.9,11312.9,11599.9,90860.5,11164.2,11388.8,11557.8,11313.4
2025-01-20 08:20:33,0.0,0.0,0.0,0.0,0.1,14831.1,0.1,14443.7,0.1,14890.7,0.1,14916.7,14453.9,0.1,0.1,14483.2,14822.9,0.1,14821.0,14899.6,0.1,0.1,0.1,14522.1,0.1,14675.1,14721.7,0.1,0.0,0.0,14704.5,0.1,0.1,0.1,14871.7,14525.0,14708.2,0.1,0.1,14788.0,14478.4,0.1,0.1,14830.2,14392.2,0.1,14917.4,14478.8,14875.4,0.1,0.1,14840.6,0.1,0.1,1.0,118875.7,115777.3,1.0,1.0,118262.9,14800.6,14741.7,14751.5,14797.4,118211.4,14728.3,14745.4,14828.9,14817.6,14013.4,14124.0,14160.5,14064.6,112823.7,14161.9,14151.5,14070.7,14077.1,14858.3,14619.8,14526.2,14763.7,117493.2,14577.4,14661.3,14786.1,14700.5
2025-01-20 08:21:03,0.0,0.0,0.0,0.0,0.1,10813.6,0.1,10469.2,0.1,10937.2,0.1,10908.0,10558.2,0.1,0.1,10539.8,10868.7,0.1,10727.8,10878.4,0.1,0.1,0.1,10604.0,0.1,10774.3,10833.5,0.1,0.0,0.0,10810.3,0.1,0.1,0.1,10944.5,10491.4,10909.4,0.1,0.1,10702.4,10527.9,0.1,0.1,10739.2,10603.5,0.1,10972.9,10558.2,10932.6,0.1,0.1,10815.3,0.1,0.1,1.0,86686.9,84379.4,1.0,1.0,86847.2,10800.8,10850.0,10859.9,10803.4,86651.8,10866.2,10789.8,10826.1,10855.6,10267.9,10373.0,10345.3,10219.9,82427.9,10307.5,10320.4,10311.3,10282.4,10870.9,10949.9,10849.8,10746.8,86817.0,10746.1,10920.9,10966.5,10765.9
2025-01-20 08:21:33,0.0,0.0,0.0,0.0,0.1,11516.0,0.1,11056.9,0.1,11202.8,0.1,11444.6,11057.6,0.1,0.1,11065.8,11169.6,0.1,11457.2,11432.4,0.1,0.1,0.1,11014.2,0.1,11079.8,11117.5,0.1,0.0,0.0,11109.7,0.1,0.1,0.1,11594.6,11062.8,11154.8,0.1,0.1,11403.9,11026.1,0.1,0.1,11302.6,11004.6,0.1,11502.7,11037.6,11223.7,0.1,0.1,11161.4,0.1,0.1,1.0,91653.9,88298.3,1.0,1.0,89221.2,11306.1,11281.5,11445.0,11529.5,91151.6,11417.1,11362.5,11365.4,11444.3,10570.0,10635.9,10842.6,10763.9,85629.1,10717.5,10627.4,10698.4,10773.4,11234.7,11382.3,11501.7,11341.3,91001.2,11227.5,11415.7,11535.9,11362.2
2025-01-20 08:22:03,0.0,0.0,0.0,0.0,0.1,11282.3,0.1,10793.3,0.1,11232.5,0.1,11300.4,10842.5,0.1,0.1,10732.4,11015.0,0.1,11367.2,11392.9,0.1,0.1,0.1,10767.4,0.1,11094.2,11285.3,0.1,0.0,0.0,11119.8,0.1,0.1,0.1,11441.9,10889.1,10992.6,0.1,0.1,11272.4,10741.9,0.1,0.1,11228.2,10685.2,0.1,11397.3,10834.3,11169.3,0.1,0.1,11318.3,0.1,0.1,1.0,90683.0,86286.2,1.0,1.0,89225.2,11242.8,11226.8,11277.6,11323.9,90112.0,11227.9,11089.0,11302.9,11421.1,10632.8,10664.5,10588.0,10553.7,84868.2,10639.7,10503.3,10572.3,10713.8,11491.8,11179.6,11125.4,11439.2,90410.5,11164.7,11454.3,11409.9,11145.5
2025-01-20 08:22:33,0.0,0.0,0.0,0.0,0.1,11446.7,0.1,10904.1,0.1,11297.8,0.1,11429.9,10960.6,0.1,0.1,10850.3,11128.9,0.1,11409.6,11353.0,0.1,0.1,0.1,10911.6,0.1,11047.7,11282.1,0.1,0.0,0.0,11140.2,0.1,0.1,0.1,11463.9,10967.8,11120.8,0.1,0.1,11309.4,10874.2,0.2,0.1,11349.5,10840.3,0.1,11499.3,10959.7,11268.6,0.1,0.1,11258.5,0.1,0.1,1.0,91277.8,87268.6,1.0,1.0,89544.4,11207.2,11068.3,11125.0,11292.7,89393.6,11114.3,11048.2,11225.0,11313.0,10590.7,10633.5,10745.2,10683.8,85295.3,10507.4,10652.0,10810.0,10672.6,11437.4,11299.8,11152.6,11284.6,90361.5,11230.8,11338.5,11340.1,11277.7
2025-01-20 08:23:03,0.0,0.0,0.0,0.0,0.1,11506.5,0.1,11325.4,0.1,11447.3,0.1,11515.3,11355.4,0.1,0.1,11116.8,11382.0,0.1,11654.0,11678.7,0.1,0.1,0.1,11117.6,0.1,11386.0,11473.1,0.1,0.0,0.0,11237.8,0.1,0.1,0.1,11603.8,11219.5,11435.3,0.1,0.1,11659.0,11148.1,0.1,0.1,11585.1,11230.8,0.1,11505.5,11277.0,11618.7,0.1,0.1,11440.4,0.2,0.1,1.0,92720.1,89790.5,1.0,1.0,91420.6,11510.0,11368.2,11458.8,11595.9,91846.5,11413.8,11416.9,11527.8,11555.2,10883.6,10904.5,10880.7,10915.6,87130.5,10818.9,10756.1,10955.4,11015.7,11581.9,11419.6,11448.6,11572.0,92014.1,11287.6,11571.2,11728.7,11404.4
2025-01-20 08:23:33,0.0,0.0,0.0,0.0,0.1,11511.2,0.1,11041.2,0.1,11363.7,0.1,11485.8,11176.3,0.1,0.1,10951.6,11421.6,0.1,11464.8,11412.8,0.1,0.1,0.1,11123.5,0.1,11134.0,11116.7,0.1,0.0,0.0,11120.7,0.1,0.1,0.1,11511.2,11161.8,11186.0,0.1,0.1,11450.2,11109.0,0.1,0.1,11415.5,10980.5,0.1,11481.3,11049.2,11403.2,0.1,0.1,11349.3,0.1,0.1,1.0,91703.5,88593.1,1.0,1.0,90095.1,11392.2,11248.8,11433.0,11576.3,91306.3,11302.3,11278.2,11539.3,11536.2,10737.3,10735.0,10786.6,10743.1,86015.7,10697.1,10660.8,10805.7,10850.0,11547.1,11426.0,11369.5,11558.2,91814.0,11323.7,11321.6,11639.9,11628.1
2025-01-20 08:24:03,0.0,0.0,0.0,0.0,0.1,11330.3,0.2,10862.8,0.1,11239.5,0.1,11430.8,10995.8,0.1,0.1,10710.6,11248.8,0.1,11168.1,11290.4,0.1,0.1,0.1,10858.8,0.1,11185.0,11170.6,0.1,0.0,0.0,11167.3,0.1,0.1,0.1,11419.9,10932.4,11169.6,0.1,0.1,11323.4,10882.5,0.1,0.1,11195.5,10815.6,0.1,11286.1,10836.2,11207.6,0.1,0.1,11191.8,0.1,0.1,1.0,90470.2,86894.8,1.1,1.0,89580.4,11374.3,11161.9,11302.8,11473.4,90595.9,11417.1,11236.4,11211.7,11418.3,10545.9,10730.1,10750.3,10549.9,85134.2,10740.5,10718.4,10550.7,10548.3,11397.6,11354.5,11215.7,11229.1,90414.1,11151.8,11336.8,11470.5,11258.2
2025-01-20 08:24:33,0.0,0.0,0.0,0.0,0.1,11239.5,0.1,10929.7,0.1,11176.3,0.1,11310.2,10832.1,0.1,0.1,10901.5,11118.7,0.1,11307.5,11372.5,0.1,0.2,0.2,10799.3,0.1,11105.1,11170.7,0.1,0.0,0.0,11059.5,0.1,0.1,0.1,11436.7,11008.3,11103.8,0.1,0.1,11218.7,10847.5,0.1,0.1,11175.8,10704.7,0.1,11393.8,10881.3,11197.8,0.1,0.1,11173.9,0.1,0.1,1.0,90429.0,86921.6,1.1,1.0,89105.7,11335.2,11221.1,11074.6,11174.8,89623.6,11176.3,11078.3,11256.1,11307.3,10561.6,10704.8,10692.2,10555.5,85058.5,10584.3,10690.6,10687.4,10581.9,11442.2,11243.7,11137.5,11296.5,90165.9,11199.1,11393.2,11315.1,11138.7
2025-01-20 08:25:03,0.0,0.0,0.0,0.0,0.2,13096.5,0.2,12762.6,0.2,12802.7,0.2,13142.8,12750.6,0.2,0.2,12646.9,12760.9,0.2,13017.6,13057.9,0.7,8.7,0.2,12626.3,0.7,12741.9,12797.1,0.2,0.0,0.0,12639.3,0.2,0.2,0.2,13111.9,12707.3,12725.4,0.2,8.7,13081.8,12619.9,0.2,8.7,13052.5,12669.3,0.2,13072.5,12698.0,12893.6,0.2,0.2,12823.5,0.7,0.2,10.6,104633.5,101489.2,10.7,10.6,102210.1,12848.4,12925.1,12912.7,12827.7,103036.1,12902.0,12849.0,12843.4,12927.8,12021.5,12259.7,12396.1,12142.6,97655.4,11968.6,12217.3,12457.0,12192.6,12944.5,12829.6,12716.4,12873.9,102708.2,12754.2,12889.7,12917.4,12782.5
2025-01-20 08:25:33,0.0,0.0,0.0,0.0,0.1,13333.2,0.1,12915.2,0.1,13463.1,0.1,13328.0,13069.5,0.1,0.1,12745.5,13308.1,0.1,13153.9,13136.3,0.1,0.1,0.1,12884.6,0.1,13203.1,13395.1,0.1,0.0,0.0,13331.2,0.1,0.1,0.1,13447.5,12935.9,13113.8,0.1,0.1,13196.4,12910.6,0.1,0.1,13026.1,12860.0,0.1,13279.6,12895.2,13401.0,0.1,0.1,13616.8,0.1,0.1,1.0,105901.0,103191.0,1.0,1.0,106806.6,13212.6,13288.2,13353.7,13265.8,106247.0,13349.2,13144.0,13209.0,13422.9,12515.9,12723.3,12861.9,12626.9,101558.6,12669.8,12773.9,12753.7,12633.2,13340.3,13272.0,13248.6,13315.7,106302.0,13154.8,13327.5,13411.2,13232.0
2025-01-20 08:26:03,0.0,0.0,0.0,0.0,0.1,11438.6,0.1,11202.2,0.1,11418.4,0.1,11382.3,11273.6,0.1,0.1,10892.3,11214.9,0.1,11520.2,11471.6,0.1,0.1,0.1,10939.3,0.1,11161.3,11339.2,0.1,0.0,0.0,11155.4,0.1,0.1,0.1,11618.2,11157.8,11323.7,0.1,0.1,11439.8,11072.7,0.1,0.1,11275.0,10987.3,0.1,11488.9,11084.7,11431.0,0.1,0.1,11251.1,0.1,0.1,1.0,91634.5,88609.8,1.0,1.0,90329.1,11547.0,11343.4,11334.6,11564.7,91555.6,11407.1,11397.8,11465.9,11497.0,10757.0,10728.0,10815.8,10870.7,86325.2,10782.9,10797.3,10779.0,10794.5,11651.4,11365.9,11239.1,11521.0,91491.4,11514.9,11250.0,11325.4,11623.7
2025-01-20 08:26:33,0.0,0.0,0.0,0.0,0.1,9902.1,0.1,9649.0,0.1,9981.8,0.1,9811.9,9684.6,0.1,0.1,9434.3,9920.5,0.1,9900.4,9810.5,0.1,0.1,0.1,9534.4,0.1,9803.3,9879.1,0.1,0.0,0.0,9748.2,0.1,0.1,0.1,9902.9,9577.9,9860.2,0.1,0.1,9834.6,9599.7,0.1,0.1,9852.6,9566.6,0.1,9901.2,9530.6,10015.9,0.1,0.1,9943.5,0.1,0.1,1.0,78928.4,76577.1,1.0,1.0,79118.4,9764.9,9802.0,9903.7,9890.5,78675.5,9889.5,9704.6,9776.6,9943.6,9280.3,9352.5,9318.9,9264.6,74417.8,9228.5,9294.1,9377.3,9301.7,9823.0,9730.7,9897.2,10046.1,78996.9,9729.9,9902.6,10022.1,9845.3
2025-01-20 08:27:03,0.0,0.0,0.0,0.0,0.1,10921.5,0.1,10683.7,0.1,10851.3,0.1,10947.3,10637.5,0.1,0.1,10542.4,10840.6,0.1,10872.6,10881.9,0.1,0.1,0.1,10485.9,0.1,10818.3,10859.3,0.1,0.0,0.0,10832.5,0.1,0.1,0.1,10994.3,10540.8,10806.6,0.1,0.1,10901.8,10626.7,0.1,0.1,10826.6,10629.3,0.1,10918.8,10539.0,10844.6,0.1,0.1,10886.8,0.1,0.1,1.0,87252.6,84687.0,1.0,1.0,86740.1,10731.7,10757.8,10910.0,10890.3,86570.5,10777.4,10750.9,10860.4,10891.9,10345.7,10385.1,10395.0,10348.9,82939.4,10316.9,10316.4,10425.9,10405.6,10887.2,10972.8,10972.5,10897.4,87474.5,10941.6,10970.1,10933.1,10899.8
2025-01-20 08:27:33,0.0,0.0,0.0,0.0,0.1,11206.3,0.1,10838.3,0.1,11077.6,0.1,11136.5,10862.7,0.1,0.1,10724.4,11083.7,0.1,11357.5,11271.6,0.1,0.1,0.1,10766.4,0.1,11081.7,11101.9,0.1,0.0,0.0,11023.5,0.1,0.1,0.1,11398.7,10834.4,11147.3,0.1,0.1,11115.5,10795.5,0.1,0.1,11069.9,10752.5,0.1,11319.5,10788.5,11169.0,0.1,0.1,11011.3,0.1,0.1,1.0,89877.2,86360.8,1.0,1.0,88696.1,11051.4,11064.9,11293.1,11265.4,89304.4,11227.4,11178.3,11068.0,11156.1,10518.7,10558.3,10540.2,10517.2,84259.7,10416.0,10603.0,10633.4,10472.9,11307.5,11058.0,11223.8,11431.3,90052.1,11085.1,11302.7,11429.6,11214.2
2025-01-20 08:28:03,0.0,0.0,0.0,0.0,0.1,11590.2,0.1,10891.5,0.1,11314.2,0.1,11476.1,11082.1,0.1,0.1,10710.8,11287.3,0.1,11456.0,11324.3,0.1,0.1,0.1,10916.3,0.1,11327.0,11359.3,0.1,0.0,0.0,11177.5,0.1,0.1,0.1,11589.5,10941.1,11174.8,0.1,0.1,11353.7,10778.2,0.1,0.1,11344.3,10872.1,0.1,11603.5,11045.6,11439.2,0.1,0.1,11480.0,0.1,0.1,1.0,91770.0,87239.5,1.0,1.0,90559.3,11482.4,11399.8,11406.4,11454.2,91459.6,11369.8,11294.3,11489.8,11562.9,10679.0,10549.2,10813.5,10936.2,86015.1,10669.6,10685.9,10834.5,10847.2,11635.5,11473.3,11391.3,11540.5,92116.5,11353.9,11556.1,11700.5,11465.4
2025-01-20 08:28:33,0.0,0.0,0.0,0.0,0.1,15215.3,0.1,15073.7,0.1,15123.5,0.1,15125.4,14943.1,0.1,0.1,14945.0,14977.8,0.1,15220.6,15156.4,0.1,0.1,0.1,14833.8,0.1,15011.3,15212.0,0.1,0.0,0.0,14938.3,0.1,0.1,0.1,15215.3,14982.8,14999.3,0.1,0.1,15154.2,14929.8,0.1,0.1,15143.3,14921.8,0.1,15193.2,14975.1,15211.8,0.1,0.1,15173.4,0.1,0.1,1.0,121414.7,119603.2,1.0,1.0,120647.5,15133.3,15037.5,15049.4,15105.4,120645.6,15063.5,14985.4,15112.8,15158.4,14342.6,14520.8,14796.3,14678.4,116609.7,14522.0,14507.8,14617.0,14624.8,15122.4,15199.5,15143.1,15047.9,120961.3,14937.0,15268.2,15293.8,14949.4
2025-01-20 08:29:03,0.0,0.0,0.0,0.0,0.1,11556.5,0.1,11024.5,0.1,11267.9,0.1,11507.3,11061.9,0.1,0.1,11052.8,11336.6,0.1,11475.0,11407.0,0.1,0.1,0.1,11080.0,0.1,11433.1,11391.3,0.1,0.0,0.0,11261.8,0.1,0.1,0.1,11737.7,11109.3,11347.1,0.1,0.1,11460.3,11034.7,0.1,0.1,11252.5,10990.4,0.1,11487.5,11082.6,11445.5,0.1,0.1,11348.4,0.1,0.1,1.0,91858.7,88436.2,1.0,1.0,90831.8,11368.0,11322.4,11408.7,11426.1,91058.8,11349.1,11210.2,11422.0,11552.2,10758.4,10922.8,10874.1,10765.7,86640.8,10766.8,10847.0,10895.3,10810.6,11619.3,11471.5,11412.6,11581.3,92191.4,11417.2,11493.4,11649.9,11546.0
2025-01-20 08:29:33,0.0,0.0,0.0,0.0,0.1,11104.7,0.1,10779.4,0.1,11056.3,0.1,11219.4,10754.9,0.1,0.1,10804.0,10983.3,0.1,11088.5,11188.3,0.1,0.1,0.1,10735.0,0.1,10971.9,11041.0,0.1,0.0,0.0,10916.2,0.1,0.2,0.1,11239.4,10786.0,11081.5,0.1,0.1,11065.7,10677.0,0.1,0.1,11082.9,10726.6,0.1,11212.1,10836.3,11099.8,0.1,0.1,10983.5,0.1,0.1,1.0,89201.1,86099.1,1.1,1.0,88133.4,11074.0,11097.4,11157.1,11145.0,88852.8,11050.6,11003.7,11117.5,11207.5,10459.7,10380.2,10462.1,10543.3,83708.5,10425.3,10395.4,10500.2,10542.3,11224.6,11128.6,11240.6,11316.5,89797.7,11130.2,11252.8,11303.2,11201.1
2025-01-20 08:30:03,0.0,0.0,0.0,0.0,8.7,11287.3,0.2,10958.4,0.2,11227.0,8.7,11392.7,11024.4,0.2,0.2,10750.9,11104.3,0.2,11358.2,11455.1,0.7,0.2,0.7,10838.8,0.2,11197.5,11311.6,0.2,0.0,0.0,11170.9,0.2,0.2,0.7,11414.1,10884.6,11094.9,0.2,8.7,11327.2,10871.9,0.2,0.2,11344.0,10914.4,0.2,11433.5,10950.3,11237.5,0.2,0.2,11301.1,0.2,0.2,10.6,91063.2,87193.8,10.6,10.6,89644.7,11277.5,11200.6,11529.9,11561.2,91172.1,11313.0,11294.7,11496.4,11498.9,10600.1,10687.5,10810.6,10734.9,85622.9,10671.7,10656.6,10723.7,10737.8,11467.6,11223.2,11254.6,11534.8,90946.8,11292.2,11309.3,11459.3,11405.8
2025-01-20 08:30:33,0.0,0.0,0.0,0.0,0.1,11017.2,0.1,10608.9,0.1,10946.9,0.1,11037.8,10576.9,0.1,0.1,10594.0,10913.7,0.1,10983.8,11040.4,0.1,0.1,0.2,10538.7,0.1,10900.3,10903.0,0.1,0.0,0.0,10812.6,0.1,0.1,0.1,11087.8,10555.4,11044.8,0.1,0.1,11001.4,10448.6,0.1,0.1,11021.9,10614.5,0.1,11051.9,10710.8,11027.5,0.1,0.1,10811.3,0.1,0.1,1.0,88194.5,84647.8,1.0,1.0,87360.0,10781.4,10844.3,10848.4,10791.6,86545.7,10854.0,10760.0,10826.8,10839.2,10362.7,10254.4,10419.0,10517.8,83126.6,10263.0,10374.0,10520.3,10415.4,10974.5,10947.0,11118.7,11156.6,88377.3,10963.0,11110.8,11106.4,11000.4
2025-01-20 08:31:03,0.0,0.0,0.0,0.0,0.1,11141.0,0.1,10845.8,0.1,11091.6,0.1,11141.4,10783.0,0.1,0.1,10802.1,11023.0,0.1,11215.6,11232.6,0.1,0.1,0.1,10782.8,0.1,11049.9,11141.6,0.1,0.0,0.0,11089.0,0.1,0.1,0.1,11255.8,10850.2,11066.3,0.1,0.1,11136.4,10784.9,0.1,0.1,11105.2,10747.3,0.1,11197.9,10822.7,11040.0,0.1,0.1,11097.2,0.1,0.1,1.0,89422.2,86418.7,1.0,1.0,88598.7,11107.4,11153.0,11146.0,11110.4,88970.6,11124.1,11026.1,11090.9,11212.6,10501.1,10463.4,10558.4,10594.4,84233.4,10507.3,10575.8,10533.3,10499.7,11138.1,11196.2,11197.6,11150.4,89385.9,11086.2,11246.0,11275.3,11096.1
2025-01-20 08:31:33,0.0,0.0,0.0,0.0,0.1,11287.6,0.1,10902.9,0.1,11102.8,0.1,11239.9,10891.8,0.1,0.1,10841.1,11133.6,0.1,11345.5,11336.5,0.1,0.1,0.2,10808.0,0.1,11196.3,11160.1,0.1,0.0,0.0,10990.5,0.1,0.1,0.1,11329.7,10926.7,11185.5,0.1,0.1,11256.1,10807.2,0.1,0.1,11259.2,10759.1,0.1,11283.1,10900.7,11288.5,0.1,0.1,11166.1,0.1,0.1,1.0,90341.4,86837.4,1.0,1.0,89223.4,11263.0,11172.1,11216.6,11319.2,89944.2,11188.0,11108.4,11307.6,11369.3,10667.2,10684.7,10572.7,10521.8,84909.5,10551.1,10478.1,10702.4,10731.4,11301.4,11251.6,11223.5,11224.9,89984.1,11043.9,11288.4,11441.0,11209.3
